date,1. open,2. high,3. low,4. close,5. volume
2021-01-26,1885.99,1915.75,1876.13,1907.95,1573078.0
2021-01-27,1874.91,1880.47,1797.28,1818.94,4125631.0
2021-01-28,1831.0,1887.99,1831.0,1853.2,2763905.0
2021-01-29,1834.02,1847.535,1801.5601,1827.36,2226509.0
2021-02-01,1844.585,1915.54,1844.585,1893.07,2012603.0
2021-02-02,1913.13,1949.37,1906.37,1919.12,3108776.0
2021-02-03,2065.61,2106.6234,2013.55,2058.88,4894082.0
2021-02-04,2060.6156,2069.3,2035.1,2053.63,2429780.0
2021-02-05,2059.56,2095.94,2050.0,2088.83,1493256.0
2021-02-08,2100.0,2115.0,2063.35,2084.52,1441443.0
2021-02-09,2074.8,2098.51,2070.0,2075.39,1093053.0
2021-02-10,2083.14,2098.88,2052.24,2086.48,1252689.0
2021-02-11,2091.0,2094.0,2068.86,2088.75,1024029.0
2021-02-12,2079.77,2099.5,2073.57,2095.03,949525.0
2021-02-16,2091.75,2145.14,2091.75,2110.7,1550195.0
2021-02-17,2093.98,2122.4434,2088.35,2118.62,986524.0
2021-02-18,2105.0,2121.99,2093.33,2105.81,1128549.0
2021-02-19,2107.79,2118.58,2083.43,2088.81,1896939.0
2021-02-22,2053.6,2080.33,2048.0,2054.26,1458920.0
2021-02-23,2013.99,2072.5,1990.23,2060.12,1732899.0
2021-02-24,2030.04,2088.32,2027.53,2083.81,1130437.0
2021-02-25,2055.93,2083.0,2006.49,2015.95,2047513.0
2021-02-26,2029.95,2056.52,2001.01,2021.91,1978740.0
2021-03-01,2048.0,2076.23,2034.42,2069.66,1303089.0
2021-03-02,2064.84,2094.74,2056.67,2064.48,1278184.0
2021-03-03,2051.95,2075.99,1994.0,2011.41,1694645.0
2021-03-04,2014.869,2074.59,2005.43,2033.93,2460786.0
2021-03-05,2061.15,2106.2,2027.7773,2097.07,2654977.0
2021-03-08,2084.06,2113.74,2005.19,2007.5,1843371.0
2021-03-09,2049.75,2063.9153,2035.6,2040.36,1696031.0
2021-03-10,2061.4,2061.4,2019.33,2036.19,1355004.0
2021-03-11,2058.22,2111.27,2056.45,2100.54,1385130.0
2021-03-12,2076.41,2077.61,2032.42,2050.0,1690899.0
2021-03-15,2044.975,2054.99,2027.79,2054.44,1310741.0
2021-03-16,2065.99,2113.68,2059.29,2083.89,1595015.0
2021-03-17,2068.47,2099.0,2044.1218,2082.22,1319126.0
2021-03-18,2048.18,2068.746,2019.18,2021.34,1585648.0
2021-03-19,2029.73,2037.04,2002.93,2026.96,2303596.0
2021-03-22,2027.63,2048.34,2014.0,2030.69,1676771.0
2021-03-23,2039.95,2064.11,2028.0001,2041.33,1425456.0
2021-03-24,2051.76,2067.6,2029.0001,2032.53,1260853.0
2021-03-25,2029.05,2045.64,1996.09,2032.46,1780787.0
2021-03-26,2031.79,2039.385,2003.85,2024.73,1398875.0
2021-03-29,2022.16,2049.21,2005.45,2045.79,1324631.0
2021-03-30,2052.98,2062.67,2036.15,2046.47,1365856.0
2021-03-31,2054.4,2086.26,2047.0,2062.52,2128482.0
2021-04-01,2092.25,2135.75,2091.43,2129.78,1994005.0
2021-04-05,2147.15,2228.99,2145.205,2218.96,2425480.0
2021-04-06,2210.92,2228.0,2201.79,2209.26,1762039.0
2021-04-07,2213.1,2244.5,2213.1,2239.03,1206696.0
2021-04-08,2264.0,2271.7899,2243.01,2250.43,1433214.0
2021-04-09,2245.44,2273.97,2237.255,2270.67,1307265.0
2021-04-12,2254.12,2256.885,2227.82,2244.62,1251183.0
2021-04-13,2250.99,2263.47,2243.05,2254.43,1284078.0
2021-04-14,2267.43,2267.43,2236.015,2241.91,1050143.0
2021-04-15,2261.95,2296.0,2251.17,2285.25,1458749.0
2021-04-16,2289.24,2294.24,2270.92,2282.75,1314139.0
2021-04-19,2270.18,2304.09,2270.18,2289.76,1514470.0
2021-04-20,2297.49,2298.9999,2257.12,2279.01,1114416.0
2021-04-21,2272.05,2280.0,2244.82,2278.35,1160209.0
2021-04-22,2275.4,2288.8814,2240.32,2252.52,1207276.0
2021-04-23,2267.0,2306.1175,2261.25,2299.93,1455554.0
2021-04-26,2304.52,2324.53,2297.315,2309.93,1601892.0
2021-04-27,2317.6326,2318.45,2286.16,2290.98,2219280.0
2021-04-28,2392.4954,2431.38,2353.22,2359.04,4055340.0
2021-04-29,2389.23,2404.16,2373.85,2392.76,2061654.0
2021-04-30,2368.02,2381.85,2346.56,2353.5,2242838.0
2021-05-03,2364.91,2381.55,2335.5,2343.08,1412139.0
2021-05-04,2313.55,2324.9899,2256.68,2306.83,2240932.0
2021-05-05,2328.63,2335.0,2308.28,2314.77,1331809.0
2021-05-06,2306.33,2337.35,2293.0418,2337.35,1259523.0
